County,Agency,Age,Race/Ethnicity,Gender2
Atlantic,Egg Harbor Twp PD,40,White,Male
Atlantic,Egg Harbor Twp PD,40,White,Male
Atlantic,Egg Harbor Twp PD,41,White,Male
Atlantic,Egg Harbor Twp PD,41,White,Male
Atlantic,Egg Harbor Twp PD,41,White,Male
Atlantic,Egg Harbor Twp PD,42,White,Male
Atlantic,Egg Harbor Twp PD,43,White,Female
Atlantic,Egg Harbor Twp PD,43,White,Male
Atlantic,Egg Harbor Twp PD,43,White,Male
Atlantic,Egg Harbor Twp PD,43,White,Male
Atlantic,Egg Harbor Twp PD,43,White,Male
Atlantic,Egg Harbor Twp PD,43,White,Male
Atlantic,Egg Harbor Twp PD,43,White,Male
Atlantic,Egg Harbor Twp PD,44,White,Male
Atlantic,Egg Harbor Twp PD,44,White,Male
Atlantic,Egg Harbor Twp PD,45,White,Male
Atlantic,Egg Harbor Twp PD,46,White,Male
Atlantic,Egg Harbor Twp PD,46,White,Male
Atlantic,Egg Harbor Twp PD,46,White,Male
Atlantic,Egg Harbor Twp PD,47,White,Male
Atlantic,Egg Harbor Twp PD,47,White,Male
Atlantic,Egg Harbor Twp PD,47,White,Male
Atlantic,Egg Harbor Twp PD,47,Asian,Male
Atlantic,Egg Harbor Twp PD,48,White,Male
Atlantic,Egg Harbor Twp PD,48,Black or African American,Male
Atlantic,Egg Harbor Twp PD,48,White,Male
Atlantic,Egg Harbor Twp PD,48,Black or African American,Male
Atlantic,Egg Harbor Twp PD,49,White,Male
Atlantic,Egg Harbor Twp PD,49,White,Male
Atlantic,Egg Harbor Twp PD,50,White,Male
Atlantic,Egg Harbor Twp PD,50,White,Male
Atlantic,Egg Harbor Twp PD,51,White,Male
Atlantic,Egg Harbor Twp PD,51,White,Male
Atlantic,Egg Harbor Twp PD,52,White,Male
Atlantic,Egg Harbor Twp PD,52,White,Male
Atlantic,Egg Harbor Twp PD,52,White,Male
Atlantic,Egg Harbor Twp PD,52,White,Male
Atlantic,Egg Harbor Twp PD,53,White,Male
Atlantic,Egg Harbor Twp PD,53,White,Male
Atlantic,Egg Harbor Twp PD,54,White,Male
Atlantic,Egg Harbor Twp PD,55,White,Male
Atlantic,Egg Harbor Twp PD,56,White,Male
Atlantic,Egg Harbor Twp PD,57,White,Male
Atlantic,Egg Harbor Twp PD,57,White,Male
Atlantic,Egg Harbor Twp PD,60,White,Male
Atlantic,Egg Harbor Twp PD,64,White,Male
Atlantic,Galloway Twp PD,21,White,Male
Atlantic,Galloway Twp PD,22,Hispanic,Male
Atlantic,Galloway Twp PD,23,White,Male
Atlantic,Galloway Twp PD,23,White,Male
Atlantic,Galloway Twp PD,24,White,Male
Atlantic,Galloway Twp PD,25,White,Female
Atlantic,Galloway Twp PD,25,Hispanic,Male
Atlantic,Galloway Twp PD,26,White,Male
Atlantic,Galloway Twp PD,26,Hispanic,Male
Atlantic,Galloway Twp PD,27,Hispanic,Male
Atlantic,Galloway Twp PD,27,White,Male
Atlantic,Galloway Twp PD,28,White,Male
Atlantic,Galloway Twp PD,28,Hispanic,Male
Atlantic,Galloway Twp PD,28,Hispanic,Female
Atlantic,Galloway Twp PD,28,White,Male
Atlantic,Galloway Twp PD,29,White,Male
Atlantic,Galloway Twp PD,29,Black or African American,Male
Atlantic,Galloway Twp PD,29,White,Male
Atlantic,Galloway Twp PD,30,White,Male
Atlantic,Galloway Twp PD,30,White,Male
Atlantic,Galloway Twp PD,30,Asian,Male
Atlantic,Galloway Twp PD,31,White,Male
Atlantic,Galloway Twp PD,32,White,Male
Atlantic,Galloway Twp PD,33,Hispanic,Male
Atlantic,Galloway Twp PD,33,White,Male
Atlantic,Galloway Twp PD,33,White,Male
Atlantic,Galloway Twp PD,33,White,Female
Atlantic,Galloway Twp PD,34,White,Male
Atlantic,Galloway Twp PD,34,White,Male
Atlantic,Galloway Twp PD,34,Hispanic,Male
Atlantic,Galloway Twp PD,34,White,Male
Atlantic,Galloway Twp PD,35,Asian,Male
Atlantic,Galloway Twp PD,35,White,Male
Atlantic,Galloway Twp PD,36,Asian,Male
Atlantic,Galloway Twp PD,37,White,Male
Atlantic,Galloway Twp PD,37,White,Male
Atlantic,Galloway Twp PD,37,White,Male
Atlantic,Galloway Twp PD,38,White,Male
Atlantic,Galloway Twp PD,38,White,Male
Atlantic,Galloway Twp PD,38,White,Male
Atlantic,Galloway Twp PD,40,White,Male
Atlantic,Galloway Twp PD,41,White,Male
Atlantic,Galloway Twp PD,41,White,Male
Atlantic,Galloway Twp PD,42,White,Male
Atlantic,Galloway Twp PD,42,White,Male
Atlantic,Galloway Twp PD,43,White,Male
Atlantic,Galloway Twp PD,43,White,Male
Atlantic,Galloway Twp PD,43,White,Male
Atlantic,Galloway Twp PD,43,White,Male
Atlantic,Galloway Twp PD,44,White,Male
Atlantic,Galloway Twp PD,44,White,Male
Atlantic,Galloway Twp PD,44,White,Male
Atlantic,Galloway Twp PD,45,White,Male
Atlantic,Galloway Twp PD,45,White,Female
Atlantic,Galloway Twp PD,45,White,Male
Atlantic,Galloway Twp PD,45,White,Male
Atlantic,Galloway Twp PD,46,White,Male
Atlantic,Galloway Twp PD,46,White,Male
Atlantic,Galloway Twp PD,48,White,Male
Atlantic,Galloway Twp PD,49,White,Male
Atlantic,Galloway Twp PD,50,White,Male
Atlantic,Galloway Twp PD,50,White,Male
Atlantic,Galloway Twp PD,51,White,Male
Atlantic,Galloway Twp PD,51,White,Male
Atlantic,Galloway Twp PD,53,White,Male
Atlantic,Galloway Twp PD,54,White,Male
Atlantic,Galloway Twp PD,54,Black or African American,Male
Atlantic,Galloway Twp PD,55,White,Male
Atlantic,Galloway Twp PD,56,White,Male
Atlantic,Galloway Twp PD,58,White,Male
Atlantic,Hamilton Twp PD,22,Other,Male
Atlantic,Hamilton Twp PD,22,White,Male
Atlantic,Hamilton Twp PD,24,White,Male
Atlantic,Hamilton Twp PD,26,White,Male
Atlantic,Hamilton Twp PD,26,White,Male
Atlantic,Hamilton Twp PD,27,Black or African American,Male
Atlantic,Hamilton Twp PD,27,Hispanic,Male
Atlantic,Hamilton Twp PD,27,White,Male
Atlantic,Hamilton Twp PD,29,White,Male
Atlantic,Hamilton Twp PD,29,White,Male
Atlantic,Hamilton Twp PD,30,White,Male
Atlantic,Hamilton Twp PD,30,White,Male
Atlantic,Hamilton Twp PD,30,White,Female
Atlantic,Hamilton Twp PD,32,Black or African American,Male
Atlantic,Hamilton Twp PD,32,White,Female
Atlantic,Hamilton Twp PD,33,Black or African American,Female
Atlantic,Hamilton Twp PD,33,White,Male
Atlantic,Hamilton Twp PD,34,Black or African American,Male
Atlantic,Hamilton Twp PD,35,White,Female
Atlantic,Hamilton Twp PD,35,White,Male
Atlantic,Hamilton Twp PD,39,White,Male
Atlantic,Hamilton Twp PD,39,White,Male
Atlantic,Hamilton Twp PD,39,White,Female
Atlantic,Hamilton Twp PD,39,White,Male
Atlantic,Hamilton Twp PD,41,White,Male
Atlantic,Hamilton Twp PD,41,White,Female
Atlantic,Hamilton Twp PD,41,White,Male
Atlantic,Hamilton Twp PD,41,White,Male
Atlantic,Hamilton Twp PD,41,White,Female
Atlantic,Hamilton Twp PD,42,White,Male
Atlantic,Hamilton Twp PD,42,White,Male
Atlantic,Hamilton Twp PD,42,White,Male
Atlantic,Hamilton Twp PD,42,White,Male
Atlantic,Hamilton Twp PD,43,White,Male
Atlantic,Hamilton Twp PD,43,Other,Male
Atlantic,Hamilton Twp PD,43,White,Male
Atlantic,Hamilton Twp PD,43,White,Male
Atlantic,Hamilton Twp PD,44,White,Male
Atlantic,Hamilton Twp PD,44,White,Male
Atlantic,Hamilton Twp PD,44,White,Male
Atlantic,Hamilton Twp PD,45,White,Male
Atlantic,Hamilton Twp PD,46,White,Male
Atlantic,Hamilton Twp PD,47,White,Male
Atlantic,Hamilton Twp PD,47,White,Male
Atlantic,Hamilton Twp PD,47,White,Male
Atlantic,Hamilton Twp PD,48,White,Female
Atlantic,Hamilton Twp PD,49,White,Male
Atlantic,Hamilton Twp PD,50,White,Male
Atlantic,Hamilton Twp PD,51,White,Male
Atlantic,Hamilton Twp PD,51,White,Male
Atlantic,Hamilton Twp PD,51,White,Male
Atlantic,Hamilton Twp PD,52,White,Male
Atlantic,Hamilton Twp PD,52,White,Male
Atlantic,Hamilton Twp PD,53,White,Male
Atlantic,Hamilton Twp PD,60,White,Male
Atlantic,Hammonton PD,20,White,Male
Atlantic,Hammonton PD,21,White,Male
Atlantic,Hammonton PD,23,White,Male
Atlantic,Hammonton PD,24,White,Male
Atlantic,Hammonton PD,25,White,Female
Atlantic,Hammonton PD,26,White,Male
Atlantic,Hammonton PD,27,White,Male
Atlantic,Hammonton PD,28,White,Male
Atlantic,Hammonton PD,29,White,Male
Atlantic,Hammonton PD,29,Hispanic,Male
Atlantic,Hammonton PD,30,Hispanic,Male
Atlantic,Hammonton PD,31,White,Male
Atlantic,Hammonton PD,32,White,Male
Atlantic,Hammonton PD,32,White,Male
Atlantic,Hammonton PD,33,White,Male
Atlantic,Hammonton PD,34,White,Male
Atlantic,Hammonton PD,36,Hispanic,Male
Atlantic,Hammonton PD,37,White,Male
Atlantic,Hammonton PD,41,White,Male
Atlantic,Hammonton PD,42,White,Male
Atlantic,Hammonton PD,43,White,Male
Atlantic,Hammonton PD,44,White,Male
Atlantic,Hammonton PD,44,White,Male
Atlantic,Hammonton PD,45,White,Male
Atlantic,Hammonton PD,45,White,Male
Atlantic,Hammonton PD,46,White,Male
Atlantic,Hammonton PD,47,White,Male
Atlantic,Hammonton PD,47,White,Male
Atlantic,Hammonton PD,49,White,Male
Atlantic,Hammonton PD,50,White,Male
Atlantic,Hammonton PD,52,White,Male
Atlantic,Hammonton PD,53,White,Male
Atlantic,Hammonton PD,53,White,Male
Atlantic,Hammonton PD,54,White,Male
Atlantic,Hammonton PD,54,White,Male
Atlantic,Linwood City PD,25,White,Male
Atlantic,Linwood City PD,30,White,Male
Atlantic,Linwood City PD,31,White,Male
Atlantic,Linwood City PD,31,White,Male
Atlantic,Linwood City PD,31,White,Male
Atlantic,Linwood City PD,31,Hispanic,Male
Atlantic,Linwood City PD,32,White,Male
Atlantic,Linwood City PD,32,White,Male
Atlantic,Linwood City PD,32,White,Male
Atlantic,Linwood City PD,32,White,Male
Atlantic,Linwood City PD,34,White,Male
Atlantic,Linwood City PD,37,Hispanic,Male
Atlantic,Linwood City PD,43,White,Male
Atlantic,Linwood City PD,45,White,Male
Atlantic,Linwood City PD,47,White,Male
Atlantic,Linwood City PD,47,White,Male
Atlantic,Linwood City PD,53,White,Male
Atlantic,Linwood City PD,56,Hispanic,Male
Atlantic,Longport PD,25,White,Male
Atlantic,Longport PD,30,White,Male
Atlantic,Longport PD,33,White,Male
Atlantic,Longport PD,33,White,Male
Atlantic,Longport PD,34,White,Male
Atlantic,Longport PD,35,White,Male
Atlantic,Longport PD,35,White,Male
Atlantic,Longport PD,35,White,Male
Atlantic,Longport PD,37,White,Female
Atlantic,Longport PD,39,White,Male
Atlantic,Longport PD,48,White,Male
Atlantic,Longport PD,48,White,Male
Atlantic,Longport PD,53,White,Male
Atlantic,Longport PD,59,White,Male
Atlantic,Margate PD,23,White,Male
Atlantic,Margate PD,24,White,Male
Atlantic,Margate PD,28,White,Male
Atlantic,Margate PD,28,White,Male
Atlantic,Margate PD,28,White,Male
Atlantic,Margate PD,30,White,Male
Atlantic,Margate PD,30,White,Male
Atlantic,Margate PD,30,White,Male
Atlantic,Margate PD,31,White,Female
Atlantic,Margate PD,31,White,Male
Atlantic,Margate PD,33,White,Male
Atlantic,Margate PD,36,White,Male
Atlantic,Margate PD,39,White,Male
Atlantic,Margate PD,39,White,Female
Atlantic,Margate PD,40,White,Female
Atlantic,Margate PD,41,White,Male
Atlantic,Margate PD,41,White,Male
Atlantic,Margate PD,43,Hispanic,Male
Atlantic,Margate PD,44,Native Hawaiian or other Pacific Islander,Male
Atlantic,Margate PD,44,White,Male
Atlantic,Margate PD,44,White,Male
Atlantic,Margate PD,44,White,Female
Atlantic,Margate PD,44,White,Female
Atlantic,Margate PD,50,White,Male
Atlantic,Margate PD,50,White,Male
Atlantic,Margate PD,51,White,Male
Atlantic,Margate PD,53,Hispanic,Male
Atlantic,Margate PD,54,White,Male
Atlantic,Margate PD,57,White,Male
Atlantic,Mullica Twp PD,24,White,Male
Atlantic,Mullica Twp PD,24,White,Male
Atlantic,Mullica Twp PD,25,White,Female
Atlantic,Mullica Twp PD,26,White,Male
Atlantic,Mullica Twp PD,28,White,Male
Atlantic,Mullica Twp PD,30,Asian,Male
Atlantic,Mullica Twp PD,31,White,Male
Atlantic,Mullica Twp PD,33,White,Male
Atlantic,Mullica Twp PD,34,White,Male
Atlantic,Mullica Twp PD,34,White,Male
Atlantic,Mullica Twp PD,34,White,Male
Atlantic,Mullica Twp PD,36,Black or African American,Male
Atlantic,Mullica Twp PD,38,Hispanic,Male
Atlantic,Mullica Twp PD,43,White,Male
Atlantic,Mullica Twp PD,49,White,Male
Atlantic,Mullica Twp PD,50,White,Male
Atlantic,Northfield PD,25,White,Male
Atlantic,Northfield PD,27,White,Male
Atlantic,Northfield PD,29,White,Male
Atlantic,Northfield PD,30,Hispanic,Male
Atlantic,Northfield PD,31,White,Male
Atlantic,Northfield PD,37,White,Male
Atlantic,Northfield PD,38,White,Male
Atlantic,Northfield PD,38,White,Male
Atlantic,Northfield PD,38,White,Male
Atlantic,Northfield PD,39,White,Male
Atlantic,Northfield PD,41,White,Male
Atlantic,Northfield PD,41,White,Male
Atlantic,Northfield PD,42,White,Male
Atlantic,Northfield PD,43,White,Male
Atlantic,Northfield PD,43,White,Male
Atlantic,Northfield PD,44,White,Male
Atlantic,Northfield PD,45,White,Male
Atlantic,Northfield PD,48,White,Male
Atlantic,Northfield PD,49,White,Male
Atlantic,Northfield PD,50,White,Male
Atlantic,Northfield PD,54,White,Male
Atlantic,Northfield PD,57,White,Male
Atlantic,Pleasantville PD,26,Hispanic,Male
Atlantic,Pleasantville PD,27,Black or African American,Female
Atlantic,Pleasantville PD,27,Black or African American,Male
Atlantic,Pleasantville PD,30,Hispanic,Male
Atlantic,Pleasantville PD,30,White,Male
Atlantic,Pleasantville PD,30,White,Male
Atlantic,Pleasantville PD,30,Black or African American,Female
Atlantic,Pleasantville PD,30,Black or African American,Male
Atlantic,Pleasantville PD,30,Black or African American,Male
Atlantic,Pleasantville PD,30,White,Male
Atlantic,Pleasantville PD,31,Black or African American,Male
Atlantic,Pleasantville PD,31,Black or African American,Male
Atlantic,Pleasantville PD,31,Other,Male
Atlantic,Pleasantville PD,31,Hispanic,Male
Atlantic,Pleasantville PD,31,White,Male
Atlantic,Pleasantville PD,31,Black or African American,Male
Atlantic,Pleasantville PD,31,Hispanic,Male
Atlantic,Pleasantville PD,32,White,Male
Atlantic,Pleasantville PD,32,Hispanic,Female
Atlantic,Pleasantville PD,33,Hispanic,Male
Atlantic,Pleasantville PD,33,Hispanic,Male
Atlantic,Pleasantville PD,33,White,Male
Atlantic,Pleasantville PD,34,White,Male
Atlantic,Pleasantville PD,34,Hispanic,Male
Atlantic,Pleasantville PD,34,White,Male
Atlantic,Pleasantville PD,34,Hispanic,Male
Atlantic,Pleasantville PD,34,White,Male
Atlantic,Pleasantville PD,35,Hispanic,Male
Atlantic,Pleasantville PD,36,White,Male
Atlantic,Pleasantville PD,37,Black or African American,Female
Atlantic,Pleasantville PD,38,Black or African American,Male
Atlantic,Pleasantville PD,38,Hispanic,Male
Atlantic,Pleasantville PD,39,Hispanic,Male
Atlantic,Pleasantville PD,39,Black or African American,Male
Atlantic,Pleasantville PD,39,Black or African American,Male
Atlantic,Pleasantville PD,41,White,Male
Atlantic,Pleasantville PD,41,Hispanic,Male
Atlantic,Pleasantville PD,42,Hispanic,Male
Atlantic,Pleasantville PD,42,Other,Male
Atlantic,Pleasantville PD,42,Black or African American,Male
Atlantic,Pleasantville PD,43,Black or African American,Female
Atlantic,Pleasantville PD,44,White,Male
Atlantic,Pleasantville PD,45,Black or African American,Not Provided
Atlantic,Pleasantville PD,46,White,Male
Atlantic,Pleasantville PD,46,White,Female
Atlantic,Pleasantville PD,46,White,Male
Atlantic,Pleasantville PD,46,Hispanic,Male
Atlantic,Pleasantville PD,47,Black or African American,Male
Atlantic,Pleasantville PD,50,Black or African American,Male
Atlantic,Pleasantville PD,50,Black or African American,Male
Atlantic,Pleasantville PD,51,Black or African American,Male
Atlantic,Pleasantville PD,52,Hispanic,Male
Atlantic,Pleasantville PD,53,White,Male
Atlantic,Pleasantville PD,55,Black or African American,Male
Atlantic,Pleasantville PD,56,Black or African American,Male
Atlantic,Somers Point PD,26,Hispanic,Male
Atlantic,Somers Point PD,26,White,Male
Atlantic,Somers Point PD,27,White,Male
Atlantic,Somers Point PD,28,White,Male
Atlantic,Somers Point PD,29,Asian,Male
Atlantic,Somers Point PD,29,White,Male
Atlantic,Somers Point PD,31,White,Male
Atlantic,Somers Point PD,33,Hispanic,Male
Atlantic,Somers Point PD,35,White,Male
Atlantic,Somers Point PD,36,White,Male
Atlantic,Somers Point PD,38,White,Male
Atlantic,Somers Point PD,38,White,Male
Atlantic,Somers Point PD,40,White,Male
Atlantic,Somers Point PD,40,White,Male
Atlantic,Somers Point PD,40,White,Male
Atlantic,Somers Point PD,41,White,Male
Atlantic,Somers Point PD,43,White,Male
Atlantic,Somers Point PD,43,White,Male
Atlantic,Somers Point PD,44,White,Male
Atlantic,Somers Point PD,44,White,Male
Atlantic,Somers Point PD,44,White,Male
Atlantic,Somers Point PD,47,White,Male
Atlantic,Somers Point PD,47,White,Male
Atlantic,Somers Point PD,47,White,Male
Atlantic,Somers Point PD,49,White,Male
Atlantic,Somers Point PD,52,White,Male
Atlantic,Somers Point PD,57,White,Male
Atlantic,Stockton University,24,White,Male
Atlantic,Stockton University,24,Hispanic,Male
Atlantic,Stockton University,25,White,Male
Atlantic,Stockton University,26,Black or African American,Male
Atlantic,Stockton University,26,White,Male
Atlantic,Stockton University,28,White,Male
Atlantic,Stockton University,28,White,Male
Atlantic,Stockton University,28,Black or African American,Female
Atlantic,Stockton University,29,White,Female
Atlantic,Stockton University,30,Hispanic,Male
Atlantic,Stockton University,30,Native Hawaiian or other Pacific Islander,Male
Atlantic,Stockton University,31,Black or African American,Male
Atlantic,Stockton University,32,White,Male
Atlantic,Stockton University,32,White,Male
Atlantic,Stockton University,33,White,Male
Atlantic,Stockton University,35,White,Male
Atlantic,Stockton University,38,White,Male
Atlantic,Stockton University,41,White,Male
Atlantic,Stockton University,44,White,Male
Atlantic,Stockton University,45,White,Female
Atlantic,Stockton University,48,White,Male
Atlantic,Stockton University,50,Black or African American,Female
Atlantic,Ventnor PD,25,White,Male
Atlantic,Ventnor PD,26,Hispanic,Male
Atlantic,Ventnor PD,28,Hispanic,Male
Atlantic,Ventnor PD,28,Asian,Male
Atlantic,Ventnor PD,28,White,Male
Atlantic,Ventnor PD,28,Hispanic,Male
Atlantic,Ventnor PD,29,White,Male
Atlantic,Ventnor PD,29,White,Female
Atlantic,Ventnor PD,29,White,Male
Atlantic,Ventnor PD,29,Hispanic,Male
Atlantic,Ventnor PD,29,White,Male
Atlantic,Ventnor PD,30,White,Male
Atlantic,Ventnor PD,30,White,Male
Atlantic,Ventnor PD,30,White,Male
Atlantic,Ventnor PD,31,White,Male
Atlantic,Ventnor PD,31,White,Male
Atlantic,Ventnor PD,32,Hispanic,Male
Atlantic,Ventnor PD,32,White,Male
Atlantic,Ventnor PD,32,White,Female
Atlantic,Ventnor PD,33,White,Female
Atlantic,Ventnor PD,34,White,Male
Atlantic,Ventnor PD,35,White,Male
Atlantic,Ventnor PD,35,Hispanic,Male
Atlantic,Ventnor PD,36,White,Male
Atlantic,Ventnor PD,36,White,Male
Atlantic,Ventnor PD,37,White,Male
Atlantic,Ventnor PD,39,White,Male
Atlantic,Ventnor PD,42,Hispanic,Male
Atlantic,Ventnor PD,43,White,Male
